TENURE,AGE,GENDER,NATIONALITY,STATE,STATUS_BEFORE,STATUS_AFTER,OFFER_TAKER,OFFER_TAKE_UP_DT,DATA_PURC_BEFORE,DATA_PURC_AFTER,DATA_CHRG_BEFORE,DATA_CHRG_AFTER,DATA_USG_BEFORE,DATA_USG_AFTER,VOICE_USG_BEFORE,VOICE_USG_AFTER,RLD_IND_BEFORE,RLD_IND_AFTER,RLD_AMT_BEFORE,RLD_AMT_AFTER,CPA_RVN_BEFORE,CPA_RVN_AFTER,ARPU_BEFORE,ARPU_AFTER,ACTVIITY_DAYS_AFTER,ACTIVITY_STATUS_AFTER
17,29,Male,Malaysia,KELANTAN,Active,Active,N,?,Y,Y,1.00,5.00,32.398928,22.282448,0.0000,0.0000,Y,Y,5.00,5.00,?,?,13.000000,10.000000,0,DURING & AFTER CAMP
40,28,Male,Malaysia,SARAWAK,Active,Active,Y,10/5/2022,Y,N,15.00,?,1.141213,0.094449,0.0000,0.0000,N,N,?,?,?,?,?,?,2,DURING & AFTER CAMP
29,28,Male,Malaysia,PERAK,Active,Active,Y,10/5/2022,Y,N,15.00,?,2.528182,0.000000,0.0000,0.0000,Y,N,3.00,?,?,?,?,?,36,NO ACTIVITY SINCE SEP
34,35,Female,Malaysia,SABAH,Active,Active,Y,10/5/2022,Y,Y,7.00,1.50,1.908950,6.194824,0.1500,0.1333,Y,Y,30.00,10.00,?,?,14.600000,5.100000,0,DURING & AFTER CAMP
27,23,Male,Malaysia,KLANG VALLEY,Active,Active,Y,10/6/2022,Y,N,15.00,?,0.081904,0.000022,0.0000,0.0000,Y,N,5.00,?,?,?,?,?,9,BEFORE & AFTER CAMP
48,25,Female,Malaysia,SABAH,Active,Active,Y,10/6/2022,Y,N,15.00,?,4.915455,0.000000,0.2167,0.0000,N,N,?,?,?,?,0.040000,?,39,NO ACTIVITY SINCE SEP
71,26,Female,Malaysia,KLANG VALLEY,Active,Active,N,?,Y,Y,10.00,10.00,1.323516,3.663399,0.1000,3.0833,N,Y,?,15.00,?,?,0.130000,11.050000,0,DURING & AFTER CAMP
133,65,Male,Malaysia,KLANG VALLEY,Active,Active,Y,10/6/2022,Y,N,34.99,?,0.134031,0.000000,7.5000,0.0000,Y,N,60.00,?,?,?,90.810000,0.500000,5,BEFORE & AFTER CAMP
100,70,Male,Malaysia,SABAH,Active,Active,N,?,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,3,BEFORE & AFTER CAMP
100,28,Male,Malaysia,KLANG VALLEY,Active,Active,Y,10/6/2022,Y,N,15.00,?,0.000000,0.000000,4.9333,0.0000,N,N,?,?,?,?,1.650000,?,1,DURING & AFTER CAMP
53,84,Male,Malaysia,PENANG,Active,Active,N,?,N,N,?,?,0.000000,0.000000,0.6000,7.4833,Y,N,10.00,?,?,?,0.600000,3.840000,1,DURING & AFTER CAMP
55,23,Male,Malaysia,PAHANG,Active,Active,N,?,N,Y,?,4.00,4.828439,2.228807,0.1667,0.1000,N,Y,?,5.00,?,?,0.130000,7.000000,8,BEFORE & AFTER CAMP
42,29,Male,Malaysia,SABAH,Active,Active,Y,10/6/2022,Y,N,15.00,?,0.000001,0.718648,0.0000,0.0000,Y,Y,5.00,5.00,?,?,0.200000,?,0,DURING & AFTER CAMP
33,29,Male,Malaysia,PERAK,Active,Active,Y,10/6/2022,Y,Y,15.00,4.00,0.000000,13.523644,0.0000,1.2667,N,Y,?,50.00,0.99,0.99,0.990000,31.990000,1,BEFORE & AFTER CAMP
18,33,Female,Malaysia,KLANG VALLEY,Active,Active,N,?,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,38,NO ACTIVITY SINCE SEP
87,36,Male,Malaysia,JOHORE,Active,Active,Y,10/5/2022,Y,N,15.00,?,0.000000,0.000000,0.0000,0.0000,Y,N,10.00,?,?,?,?,?,11,DURING & AFTER CAMP
57,25,Male,Malaysia,KEDAH,Active,Active,Y,10/6/2022,Y,N,15.00,?,0.545163,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,5,DURING & AFTER CAMP
44,46,Male,Malaysia,JOHORE,Active,Active,Y,10/6/2022,Y,Y,20.00,20.00,4.965039,2.795556,2.0333,0.0000,N,Y,?,30.00,?,?,21.500000,20.000000,3,BEFORE & AFTER CAMP
187,60,Female,Malaysia,KLANG VALLEY,Active,Active,N,?,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,0,BEFORE & AFTER CAMP
207,82,Female,Malaysia,KLANG VALLEY,Active,Active,Y,10/6/2022,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,0.200000,2,DURING & AFTER CAMP
43,39,Female,Malaysia,KLANG VALLEY,Active,Active,Y,10/6/2022,Y,N,27.98,?,0.523307,0.000000,13.8167,0.0000,N,N,?,?,?,?,?,?,37,NO ACTIVITY SINCE SEP
52,43,Male,Malaysia,KELANTAN,Active,Active,N,?,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,1.000000,2,DURING & AFTER CAMP
25,22,Male,Malaysia,PAHANG,Active,Active,Y,10/6/2022,Y,N,15.00,?,4.893899,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,37,NO ACTIVITY SINCE SEP
80,46,Female,Malaysia,KLANG VALLEY,Active,Active,Y,10/6/2022,Y,N,15.00,?,2.706615,0.000000,0.1500,0.0000,Y,N,5.00,?,?,?,7.330000,?,33,NO ACTIVITY SINCE SEP
118,59,Male,Malaysia,PERAK,Active,Active,Y,10/5/2022,N,N,?,?,0.000000,0.000000,11.6167,2.4833,N,N,?,?,?,?,3.760000,0.960000,7,DURING & AFTER CAMP
189,70,Male,Malaysia,PERAK,Active,Active,Y,10/5/2022,Y,N,15.00,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,14,BEFORE & AFTER CAMP
39,25,Female,Malaysia,KLANG VALLEY,Active,Active,N,?,N,N,?,?,0.000000,0.000004,0.0000,0.0000,N,N,?,?,?,?,?,?,1,DURING & AFTER CAMP
35,30,Female,Malaysia,SABAH,Active,Active,Y,10/6/2022,Y,Y,15.00,0.01,1.424882,5.767022,0.0000,0.0000,N,N,?,?,?,?,0.080000,0.090000,0,DURING & AFTER CAMP
17,39,Female,Malaysia,PERAK,Active,Active,Y,10/5/2022,Y,N,15.00,?,9.165723,0.000000,7.3833,0.0000,N,N,?,?,?,?,3.000000,?,37,NO ACTIVITY SINCE SEP
49,22,Male,Malaysia,SABAH,Active,Active,N,?,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,39,NO ACTIVITY SINCE SEP
143,69,Male,Malaysia,JOHOR,Active,Close,N,?,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,1,BEFORE & AFTER CAMP
18,28,Male,Malaysia,JOHORE,Active,Active,Y,10/5/2022,Y,N,20.00,?,16.795845,5.926549,9.6833,0.0000,Y,N,20.00,?,?,?,21.470000,?,7,BEFORE & AFTER CAMP
152,65,Female,Malaysia,PAHANG,Active,Active,N,?,N,N,?,?,0.000000,0.000000,0.0000,6.5000,N,Y,?,10.00,?,?,?,3.360000,0,BEFORE & AFTER CAMP
88,36,Female,Malaysia,SABAH,Active,Active,Y,10/6/2022,Y,Y,15.00,10.00,13.103925,16.947689,0.0000,0.4667,N,Y,?,10.00,?,?,?,11.200000,1,DURING & AFTER CAMP
216,51,Male,Malaysia,MALACCA,Active,Active,Y,10/6/2022,Y,N,15.00,?,8.381294,0.391928,1.6667,0.0000,Y,N,10.00,?,?,?,4.960000,?,0,DURING & AFTER CAMP
46,39,Male,Malaysia,PAHANG,Active,Active,Y,10/5/2022,Y,N,15.00,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,37,NO ACTIVITY SINCE SEP
22,40,Female,Malaysia,SARAWAK,Active,Active,Y,10/5/2022,Y,N,15.00,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,5,DURING & AFTER CAMP
37,27,Female,Malaysia,KLANG VALLEY,Active,Active,Y,10/6/2022,N,N,?,?,11.634104,0.000000,1263.8833,0.0000,N,N,?,?,?,?,?,?,36,NO ACTIVITY SINCE SEP
41,67,Male,Malaysia,SABAH,Active,Active,N,?,N,Y,?,4.00,0.000013,2.140713,0.0000,0.0000,N,Y,?,10.00,?,?,?,4.000000,0,DURING & AFTER CAMP
48,74,Male,Malaysia,SARAWAK,Active,Close,N,?,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,6,DURING & AFTER CAMP
53,44,Male,Malaysia,SABAH,Active,Active,Y,10/6/2022,Y,N,27.99,?,22.218719,0.000000,0.0000,0.0000,Y,N,95.00,?,?,?,20.000000,?,37,NO ACTIVITY SINCE SEP
37,26,Female,Malaysia,SARAWAK,Active,Active,Y,10/6/2022,Y,N,15.00,?,3.915866,6.404498,0.0000,0.0000,N,N,?,?,?,?,?,?,0,DURING & AFTER CAMP
18,29,Female,Malaysia,KLANG VALLEY,Active,Active,N,?,N,N,?,?,0.000340,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,1,DURING & AFTER CAMP
42,32,Male,Malaysia,SABAH,Active,Active,Y,10/5/2022,Y,Y,27.98,27.98,0.000018,13.396145,0.0000,0.0000,Y,Y,20.00,5.00,?,?,?,31.980000,0,DURING & AFTER CAMP
24,66,Male,Malaysia,MALACCA,Active,Active,Y,10/6/2022,Y,N,15.00,?,0.056398,0.021141,0.0000,0.0000,N,N,?,?,?,?,?,?,10,BEFORE & AFTER CAMP
97,49,Male,Malaysia,SARAWAK,Active,Active,Y,10/6/2022,N,N,?,?,0.000000,0.000000,0.0833,4.2666,N,N,?,?,?,?,0.080000,2.640000,0,BEFORE & AFTER CAMP
46,35,Male,Malaysia,SABAH,Active,Active,N,?,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,2,DURING & AFTER CAMP
22,63,Male,Malaysia,SARAWAK,Active,Active,Y,10/5/2022,Y,N,15.00,?,0.455955,0.097255,0.0000,1.2166,Y,Y,5.00,5.00,?,?,?,0.800000,6,BEFORE & AFTER CAMP
21,64,Male,Malaysia,KEDAH,Active,Active,N,?,N,N,?,?,2.219239,0.000000,0.5000,0.0000,N,N,?,?,?,?,0.100000,?,37,NO ACTIVITY SINCE SEP
85,51,Male,Malaysia,KLANG VALLEY,Active,Active,N,?,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,1.000000,1,BEFORE & AFTER CAMP
33,40,Female,Malaysia,SABAH,Active,Active,Y,10/6/2022,Y,N,15.00,?,4.205368,0.000000,0.0000,0.0000,N,N,?,?,0.20,?,0.200000,?,39,NO ACTIVITY SINCE SEP
73,28,Male,Malaysia,KELANTAN,Active,Active,N,?,N,Y,?,1.00,0.000000,1.262548,0.0000,0.0000,N,N,?,?,?,?,?,1.000000,10,BEFORE & AFTER CAMP
75,25,Female,Malaysia,SARAWAK,Active,Active,Y,10/5/2022,Y,N,15.00,?,0.004283,11.278593,0.0000,0.0000,N,N,?,?,?,?,?,?,0,DURING & AFTER CAMP
15,47,Male,Malaysia,SARAWAK,Active,Active,Y,10/6/2022,Y,Y,15.00,30.00,0.001176,10.502126,0.0000,0.0000,N,Y,?,30.00,?,?,?,30.000000,0,DURING & AFTER CAMP
21,27,Unspecified,Malaysia,SABAH,Active,Active,N,?,N,N,?,?,2.249424,0.000000,87.0000,0.0000,Y,N,5.00,?,?,?,?,?,34,NO ACTIVITY SINCE SEP
36,26,Female,Malaysia,JOHORE,Active,Active,N,?,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,33,NO ACTIVITY SINCE SEP
145,52,Male,Malaysia,PAHANG,Active,Active,Y,10/5/2022,Y,Y,15.00,3.00,0.000000,0.000000,0.0000,0.0667,N,N,?,?,?,?,3.000000,3.080000,2,DURING & AFTER CAMP
24,52,Male,Malaysia,MALACCA,Active,Active,Y,10/5/2022,Y,Y,35.00,35.00,5.601831,23.353952,12.0500,21.1500,Y,Y,55.00,90.00,32.52,45.93,64.330000,88.120000,0,DURING & AFTER CAMP
51,39,Male,Malaysia,JOHORE,Active,Active,Y,10/6/2022,Y,N,29.98,?,0.022446,0.006243,0.0000,0.0000,Y,N,30.00,?,?,?,29.980000,1.000000,1,BEFORE & AFTER CAMP
29,65,Female,Malaysia,SARAWAK,Active,Active,Y,10/5/2022,Y,N,15.00,?,0.104694,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,36,NO ACTIVITY SINCE SEP
108,58,Male,Malaysia,N SEMBILAN,Active,Active,Y,10/5/2022,N,N,?,?,0.000000,0.000000,0.0000,0.0000,Y,N,30.00,?,?,?,?,?,33,NO ACTIVITY SINCE SEP
43,71,Female,Malaysia,JOHORE,Active,Active,Y,10/6/2022,Y,N,15.00,?,0.403694,0.088397,0.0000,0.0000,Y,N,5.00,?,?,?,?,?,0,DURING & AFTER CAMP
22,34,Male,Malaysia,SABAH,Active,Active,Y,10/6/2022,Y,N,15.00,?,7.385197,0.000000,7.0667,0.0000,N,N,?,?,?,?,0.060000,?,36,NO ACTIVITY SINCE SEP
112,67,Male,Malaysia,SARAWAK,Active,Active,Y,10/6/2022,Y,N,14.99,?,0.000000,0.000000,0.0000,0.0000,Y,N,150.00,?,?,?,6.000000,18.000000,12,BEFORE & AFTER CAMP
68,31,Male,Malaysia,PENANG,Active,Active,N,?,N,N,?,?,0.000000,0.000000,0.0000,0.0000,Y,N,5.00,?,?,?,5.000000,?,35,NO ACTIVITY SINCE SEP
24,25,Male,Malaysia,KEDAH,Active,Active,Y,10/5/2022,Y,N,15.00,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,6.000000,?,39,NO ACTIVITY SINCE SEP
150,25,Male,Malaysia,KLANG VALLEY,Active,Active,Y,10/6/2022,N,N,?,?,0.000000,0.000055,0.0000,0.0000,N,N,?,?,?,?,?,?,1,DURING & AFTER CAMP
19,76,Male,Malaysia,PERAK,Active,Active,Y,10/5/2022,Y,Y,27.99,27.99,0.001995,0.037842,0.0000,4.9500,Y,Y,30.00,30.00,?,?,27.990000,27.990000,0,DURING & AFTER CAMP
60,68,Female,Malaysia,SARAWAK,Active,Active,Y,10/6/2022,N,N,?,?,0.102806,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,21,DURING CAMP THEN REMAIN
53,38,Male,Malaysia,PERAK,Active,Active,Y,10/5/2022,Y,N,15.00,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,1,BEFORE & AFTER CAMP
16,32,Female,Malaysia,KLANG VALLEY,Active,Active,Y,10/5/2022,Y,N,15.00,?,0.000000,0.000120,0.0000,0.0000,N,Y,?,10.00,?,?,?,?,7,DURING & AFTER CAMP
25,45,Male,Malaysia,SABAH,Active,Active,N,?,N,Y,?,10.00,3.470373,7.331444,22.8167,17.6833,Y,Y,15.00,15.00,?,?,9.600000,27.810000,0,DURING & AFTER CAMP
23,75,Female,Malaysia,PERAK,Active,Active,Y,10/6/2022,Y,N,30.00,?,0.000000,0.000000,1.4167,0.0000,Y,N,20.00,?,?,?,30.000000,?,36,NO ACTIVITY SINCE SEP
77,40,Male,Malaysia,KLANG VALLEY,Active,Active,N,?,N,Y,?,12.00,0.287851,8.819253,0.0000,0.5333,Y,Y,5.00,10.00,?,?,?,15.300000,7,BEFORE & AFTER CAMP
29,22,Female,Malaysia,SARAWAK,Active,Active,Y,10/6/2022,Y,N,15.00,?,0.000136,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,38,NO ACTIVITY SINCE SEP
35,57,Male,Malaysia,KEDAH,Active,Active,Y,10/6/2022,N,N,?,?,0.000000,0.000000,6.9500,0.0000,Y,N,5.00,?,?,?,5.000000,?,34,NO ACTIVITY SINCE SEP
29,36,Male,Malaysia,TERENGGANU,Active,Active,N,?,Y,Y,1.50,1.50,0.009467,10.295223,2.8167,2.5167,N,Y,?,15.00,?,?,1.500000,14.600000,0,BEFORE & AFTER CAMP
60,24,Male,Malaysia,SABAH,Active,Active,Y,10/6/2022,Y,N,15.00,?,0.233601,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,35,NO ACTIVITY SINCE SEP
227,32,Female,Malaysia,JOHORE,Active,Active,Y,10/5/2022,Y,N,15.00,?,0.000000,0.000000,20.6667,11.0167,Y,Y,10.00,10.00,?,?,7.350000,3.450000,0,DURING & AFTER CAMP
21,24,Male,Malaysia,PERAK,Active,Active,N,?,N,Y,?,2.00,0.048484,0.032967,0.0000,0.0000,N,N,?,?,?,?,?,3.000000,12,DURING & AFTER CAMP
91,25,Male,Malaysia,PENANG,Active,Active,Y,10/5/2022,N,N,?,?,0.000783,0.001153,0.2000,0.0000,N,N,?,?,?,?,0.320000,?,1,DURING & AFTER CAMP
40,22,Female,Malaysia,SABAH,Active,Active,N,?,N,Y,?,2.00,12.570150,0.384607,216.8667,0.0000,N,Y,?,10.00,?,?,?,2.000000,2,BEFORE & AFTER CAMP
21,40,Male,Malaysia,KEDAH,Active,Active,N,?,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,37,NO ACTIVITY SINCE SEP
21,26,Female,Malaysia,KELANTAN,Active,Active,Y,10/6/2022,Y,N,15.00,?,0.000000,0.000000,0.2500,1.0000,Y,N,10.00,?,?,?,0.600000,0.400000,0,DURING & AFTER CAMP
73,24,Male,Malaysia,TERENGGANU,Active,Active,Y,10/5/2022,Y,N,4.00,?,28.494194,0.000000,4.7667,0.0000,Y,N,35.00,?,?,?,19.900000,?,22,DURING CAMP THEN REMAIN
112,59,Female,Malaysia,PERAK,Active,Active,N,?,N,N,?,?,0.000000,0.000000,18.2167,0.0000,Y,N,15.00,?,?,?,10.950000,?,35,NO ACTIVITY SINCE SEP
48,61,Male,Malaysia,SABAH,Active,Active,Y,10/6/2022,Y,Y,15.00,14.99,0.015679,15.727476,0.0000,0.0000,N,Y,?,5.00,?,?,?,14.990000,0,DURING & AFTER CAMP
19,69,Female,Malaysia,SARAWAK,Active,Close,N,?,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,2,DURING & AFTER CAMP
128,59,Female,Malaysia,JOHORE,Active,Active,N,?,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,1,DURING & AFTER CAMP
73,32,Male,Malaysia,PENANG,Active,Active,Y,10/5/2022,Y,N,15.00,?,14.888785,0.000000,1.0167,0.0000,Y,N,40.00,?,?,?,14.500000,?,36,NO ACTIVITY SINCE SEP
71,28,Male,Malaysia,JOHORE,Active,Active,Y,10/6/2022,Y,N,15.00,?,0.634983,1.106647,0.0000,0.0000,N,N,?,?,?,?,?,?,2,DURING & AFTER CAMP
40,25,Female,Malaysia,PERAK,Active,Active,N,?,N,Y,?,4.00,0.000000,0.618589,0.0000,0.5000,N,N,?,?,?,?,?,6.260000,3,BEFORE & AFTER CAMP
15,24,Female,Malaysia,PULAU PINANG,Active,Active,Y,10/5/2022,Y,N,15.00,?,0.254189,0.058490,0.0000,0.0000,N,N,?,?,?,?,?,?,8,BEFORE & AFTER CAMP
120,44,Female,Malaysia,JOHOR,Active,Active,Y,10/6/2022,N,N,?,?,20.246354,0.000000,34.1666,0.0000,N,N,?,?,?,?,?,?,38,NO ACTIVITY SINCE SEP
18,20,Female,Malaysia,SARAWAK,Active,Active,Y,10/6/2022,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,300.00,?,300.000000,0,DURING & AFTER CAMP
20,22,Male,Malaysia,KELANTAN,Active,Active,N,?,Y,Y,4.00,15.00,7.365255,6.114968,0.0000,0.3000,Y,Y,10.00,35.00,?,?,8.000000,15.620000,0,DURING & AFTER CAMP
14,65,Female,Malaysia,KELANTAN,Active,Active,N,?,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,0,BEFORE & AFTER CAMP
49,67,Female,Malaysia,KLANG VALLEY,Active,Active,Y,10/5/2022,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,2,DURING & AFTER CAMP
105,24,Male,Malaysia,PERAK,Active,Active,Y,10/6/2022,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,37,NO ACTIVITY SINCE SEP
201,58,Female,Malaysia,KLANG VALLEY,Active,Active,N,?,N,N,?,?,0.000000,0.000000,0.0000,0.4667,N,N,?,?,?,?,?,0.080000,0,DURING & AFTER CAMP
40,26,Male,Malaysia,KLANG VALLEY,Active,Active,Y,10/5/2022,Y,N,15.00,?,0.000171,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,33,NO ACTIVITY SINCE SEP
129,76,Female,Malaysia,KLANG VALLEY,Active,Active,Y,10/6/2022,N,N,?,?,0.000583,0.000000,31.2667,0.0000,N,N,?,?,?,?,27.000000,?,33,NO ACTIVITY SINCE SEP
88,25,Male,Malaysia,MALACCA,Active,Active,Y,10/5/2022,Y,N,15.00,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,6.000000,1,BEFORE & AFTER CAMP
86,69,Male,Malaysia,SARAWAK,Active,Active,N,?,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,2,DURING & AFTER CAMP
21,32,Female,Malaysia,KEDAH,Active,Active,N,?,N,N,?,?,0.015005,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,5,BEFORE & AFTER CAMP
32,27,Male,Malaysia,KLANG VALLEY,Active,Active,Y,10/6/2022,Y,N,15.00,?,0.000000,0.000002,0.0000,0.0000,N,N,?,?,?,?,?,?,17,DURING & AFTER CAMP
198,69,Female,Malaysia,SABAH,Active,Active,N,?,N,N,?,?,0.000000,0.000000,0.0000,1.2667,N,N,?,?,?,?,?,0.720000,5,DURING & AFTER CAMP
92,46,Female,Malaysia,PENANG,Active,Active,Y,10/6/2022,Y,N,35.00,?,7.723043,0.000000,121.5833,0.0000,Y,N,85.00,?,?,?,92.310000,?,33,NO ACTIVITY SINCE SEP
132,38,Male,Malaysia,SABAH,Active,Active,N,?,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,24,BEFORE CAMP THEN REMAIN
48,25,Female,Malaysia,JOHORE,Active,Active,N,?,Y,Y,1.00,1.00,0.001627,0.000000,0.0000,0.0000,Y,Y,10.00,5.00,0.75,0.15,4.150000,5.150000,12,DURING & AFTER CAMP
60,44,Male,Malaysia,SABAH,Active,Active,Y,10/6/2022,Y,N,15.00,?,0.004886,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,37,NO ACTIVITY SINCE SEP
26,23,Male,Malaysia,SABAH,Active,Active,N,?,Y,Y,3.00,4.00,0.605401,3.022794,0.4000,0.0000,Y,Y,10.00,10.00,?,?,4.400000,4.000000,0,BEFORE & AFTER CAMP
42,37,Male,Malaysia,SABAH,Active,Suspend,Y,10/6/2022,N,N,?,?,0.000000,0.000000,0.3333,0.0333,Y,N,60.00,?,?,?,0.600000,0.300000,7,BEFORE & AFTER CAMP
25,29,Male,Malaysia,KELANTAN,Active,Active,N,?,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,2,DURING & AFTER CAMP
68,25,Female,Malaysia,SABAH,Active,Active,Y,10/6/2022,Y,Y,15.00,5.00,9.653944,9.338515,0.0000,0.0000,Y,Y,35.00,10.00,?,?,21.000000,9.800000,0,BEFORE & AFTER CAMP
34,36,Female,Malaysia,KLANG VALLEY,Active,Active,Y,10/5/2022,Y,N,15.00,?,0.000000,0.000000,0.0000,0.0000,Y,N,20.00,?,?,?,10.000000,?,37,NO ACTIVITY SINCE SEP
63,38,Male,Malaysia,KLANG VALLEY,Active,Active,N,?,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,0,BEFORE & AFTER CAMP
75,26,Female,Malaysia,SABAH,Active,Active,Y,10/5/2022,Y,N,15.00,?,2.616208,0.000000,9.7500,0.0000,N,N,?,?,?,?,0.880000,?,38,NO ACTIVITY SINCE SEP
64,41,Male,Malaysia,SARAWAK,Active,Active,Y,10/6/2022,Y,N,15.00,?,0.693734,0.000000,0.0000,0.0000,N,N,?,?,0.15,?,?,?,34,NO ACTIVITY SINCE SEP
33,27,Male,Malaysia,KLANG VALLEY,Active,Active,Y,10/6/2022,Y,Y,1.00,2.00,4.278658,9.940190,0.1167,0.8000,Y,Y,15.00,10.00,?,?,4.100000,14.400000,0,DURING & AFTER CAMP
25,58,Male,Malaysia,PAHANG,Active,Active,Y,10/6/2022,Y,N,35.00,?,0.000000,22.399341,0.0000,0.0000,N,N,?,?,?,?,6.000000,?,0,DURING & AFTER CAMP
31,27,Female,Malaysia,SARAWAK,Active,Active,Y,10/6/2022,Y,N,15.00,?,0.001679,0.000587,0.0000,0.0000,N,N,?,?,?,?,?,?,13,DURING & AFTER CAMP
25,37,Male,Malaysia,KLANG VALLEY,Active,Active,Y,10/6/2022,Y,N,34.99,?,15.302242,0.000000,77.6666,0.0000,Y,N,25.00,?,?,?,41.190000,?,37,NO ACTIVITY SINCE SEP
114,73,Male,Malaysia,KLANG VALLEY,Active,Active,Y,10/5/2022,Y,N,15.00,?,0.000000,0.000000,6.5000,1.1500,Y,N,5.00,?,?,?,2.340000,0.650000,0,BEFORE & AFTER CAMP
19,25,Male,Malaysia,SARAWAK,Active,Active,Y,10/6/2022,Y,N,15.00,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,39,NO ACTIVITY SINCE SEP
61,57,Male,Malaysia,SABAH,Active,Active,Y,10/5/2022,Y,N,35.00,?,7.097192,22.018314,0.0000,0.0000,Y,Y,35.00,25.00,3.90,24.31,3.900000,36.310000,0,BEFORE & AFTER CAMP
166,37,Female,Malaysia,SARAWAK,Active,Close,N,?,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,34,NO ACTIVITY SINCE SEP
143,59,Male,Malaysia,PENANG,Active,Active,Y,10/5/2022,Y,N,15.00,?,0.000000,0.000000,1.4833,15.0666,N,Y,?,10.00,?,?,0.720000,5.720000,0,DURING & AFTER CAMP
83,32,Female,Malaysia,KLANG VALLEY,Active,Active,N,?,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,1.00,?,?,?,37,NO ACTIVITY SINCE SEP
21,47,Female,Malaysia,SARAWAK,Active,Active,Y,10/6/2022,Y,N,15.00,?,0.001143,0.001939,0.0000,0.0000,Y,Y,500.00,505.00,500.00,500.00,500.000000,500.000000,17,BEFORE & AFTER CAMP
202,33,Male,Malaysia,PERAK,Active,Active,Y,10/5/2022,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,19,DURING CAMP THEN REMAIN
241,56,Male,Malaysia,KLANG VALLEY,Active,Converted to Postpaid,N,?,N,N,?,?,0.000000,0.000000,1.7500,0.0000,Y,Y,10.00,5.00,?,?,1.000000,372.480000,5,BEFORE & AFTER CAMP
17,34,Male,Malaysia,PERAK,Active,Active,N,?,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,38,NO ACTIVITY SINCE SEP
71,38,Male,Malaysia,SABAH,Active,Active,Y,10/6/2022,Y,N,15.00,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,2.00,2.00,2.000000,2.000000,5,BEFORE & AFTER CAMP
46,23,Male,Malaysia,SARAWAK,Active,Active,N,?,N,N,?,?,0.000000,0.000000,0.0000,0.0000,N,N,?,?,?,?,?,?,7,BEFORE & AFTER CAMP
